dd,day_hour,num_records,num_sessions,num_vins
2018-05-27,5,1535433,4270,3261
2018-05-27,6,1717515,4383,3338
2018-05-27,7,1869470,4513,3315
2018-05-27,8,1769014,4580,3413
2018-05-27,9,1809783,4680,3569
2018-05-27,10,1461725,4035,3196
2018-05-27,11,1145337,3247,2626
2018-05-27,12,1068761,2836,2368
2018-05-27,13,886084,2378,2010
2018-05-27,14,623520,1649,1402
2018-05-27,15,387987,1035,893
2018-05-27,16,200334,666,590
2018-05-27,17,107607,353,308
2018-05-27,18,86488,205,170
2018-05-27,19,43921,112,100
2018-05-27,20,50963,94,82
2018-05-27,21,77834,268,211
2018-05-27,22,341013,987,819
2018-05-27,23,1038319,3091,2444
2018-05-28,0,1667477,5183,3795
2018-05-28,1,1701594,5584,3926
2018-05-28,2,1631354,4983,3494
2018-05-28,3,1580878,4778,3503
2018-05-28,4,1235275,4224,3200
2018-05-28,5,1416885,4293,3228
2018-05-28,6,1713862,4757,3518
2018-05-28,7,1725195,4976,3585
2018-05-28,8,1693092,5168,3735
2018-05-28,9,1970329,5260,4048
2018-05-28,10,1677681,4559,3665
2018-05-28,11,1087842,3251,2667
2018-05-28,12,1079785,2970,2443
2018-05-28,13,924229,2531,2114
2018-05-28,14,642266,1728,1471
2018-05-28,15,402095,1139,974
2018-05-28,16,238351,711,618
2018-05-28,17,125158,406,348
2018-05-28,18,93317,234,202
2018-05-28,19,42950,120,107
2018-05-28,20,31781,101,90
2018-05-28,21,96432,255,214
2018-05-28,22,289845,952,775
2018-05-28,23,940463,2954,2282
2018-05-29,0,1510501,4934,3627
2018-05-29,1,1744631,5445,3902
2018-05-29,2,1605911,5101,3607
2018-05-29,3,1499842,4856,3576
2018-05-29,4,1262352,4363,3286
2018-05-29,5,1534039,4318,3287
2018-05-29,6,1754387,4809,3563
2018-05-29,7,1812970,4994,3615
2018-05-29,8,1732682,5225,3791
2018-05-29,9,1903366,5427,4111
2018-05-29,10,1636829,4607,3657
2018-05-29,11,1211667,3427,2762
2018-05-29,12,1113814,3067,2499
2018-05-29,13,1009599,2645,2183
2018-05-29,14,633489,1814,1534
2018-05-29,15,367014,1074,937
2018-05-29,16,231748,716,618
2018-05-29,17,143661,384,344
2018-05-29,18,72540,231,211
2018-05-29,19,63979,138,124
2018-05-29,20,56858,138,111
2018-05-29,21,90319,360,282
2018-05-29,22,328474,1171,910
2018-05-29,23,1012080,3134,2374
2018-05-30,0,1545840,5133,3709
2018-05-30,1,1770862,5575,4002
2018-05-30,2,1643375,5277,3704
2018-05-30,3,1564074,5016,3688
2018-05-30,4,1295839,4254,3280
2018-05-30,5,1432903,4385,3358
2018-05-30,6,1755939,4860,3637
2018-05-30,7,1793897,5068,3662
2018-05-30,8,1820650,5172,3746
2018-05-30,9,1959697,5316,4113
2018-05-30,10,1678650,4682,3731
2018-05-30,11,1193132,3566,2903
2018-05-30,12,1093294,3149,2608
2018-05-30,13,1032127,2584,2178
2018-05-30,14,624243,1868,1559
2018-05-30,15,385297,1127,970
2018-05-30,16,230298,738,648
2018-05-30,17,111976,382,330
2018-05-30,18,81832,222,191
2018-05-30,19,38260,106,99
2018-05-30,20,30000,101,83
2018-05-30,21,59816,202,177
2018-05-30,22,250091,881,731
2018-05-30,23,984002,2829,2241
2018-05-31,0,1508462,4781,3556
2018-05-31,1,1659920,5290,3862
2018-05-31,2,1583659,4923,3598
2018-05-31,3,1538916,4786,3592
2018-05-31,4,1291737,4255,3270
2018-05-31,5,1588024,4306,3319
2018-05-31,6,1723135,4798,3552
2018-05-31,7,1788076,5040,3612
2018-05-31,8,1892573,5144,3747
2018-05-31,9,2140788,5557,4221
2018-05-31,10,1824521,4851,3869
2018-05-31,11,1343534,3578,2900
2018-05-31,12,1222569,3222,2615
2018-05-31,13,1101602,2793,2335
2018-05-31,14,719092,1962,1670
2018-05-31,15,438089,1256,1079
2018-05-31,16,256787,787,685
2018-05-31,17,190120,418,371
2018-05-31,18,97577,258,230
2018-05-31,19,50480,135,116
2018-05-31,20,41604,139,113
2018-05-31,21,112797,337,275
2018-05-31,22,320394,1123,899
2018-05-31,23,1020628,3105,2364
2018-06-01,0,1711576,5153,3745
2018-06-01,1,1864537,5740,4012
2018-06-01,2,1810769,5516,3880
2018-06-01,3,1790466,5374,3911
2018-06-01,4,1489739,4680,3546
2018-06-01,5,1738471,4660,3538
2018-06-01,6,2015914,5357,3903
2018-06-01,7,2039017,5503,3965
2018-06-01,8,2063149,5692,4100
2018-06-01,9,2315923,5709,4369
2018-06-01,10,2085540,5121,4097
2018-06-01,11,1501684,3726,3074
2018-06-01,12,1387935,3340,2749
2018-06-01,13,1186864,2997,2522
2018-06-01,14,801964,2126,1798
2018-06-01,15,491655,1325,1108
2018-06-01,16,309433,881,738
2018-06-01,17,204481,524,446
2018-06-01,18,128501,311,269
2018-06-01,19,74783,202,167
2018-06-01,20,81832,198,166
2018-06-01,21,128727,404,308
2018-06-01,22,294411,1039,781
2018-06-01,23,664933,2419,1769
2018-06-02,22,2219,2,1
2018-06-03,0,1079646,3643,2619
2018-06-03,1,1595046,4714,3354
2018-06-03,2,1828601,4939,3549
2018-06-03,3,1711209,4910,3603
2018-06-03,4,1306590,4110,3194
2018-06-03,5,1510367,4371,3401
2018-06-03,6,1849047,4749,3577
2018-06-03,7,1800455,4692,3526
2018-06-03,8,1821372,4841,3582
2018-06-03,9,1831259,5095,3845
2018-06-03,10,1449670,4191,3371
2018-06-03,11,1231634,3398,2783
2018-06-03,12,1125889,3168,2620
2018-06-03,13,966164,2567,2156
2018-06-03,14,604055,1710,1465
2018-06-03,15,371647,1056,908
2018-06-03,16,208688,691,605
2018-06-03,17,105565,375,328
2018-06-03,18,58409,211,187
2018-06-03,19,41284,120,102
2018-06-03,20,40041,117,101
2018-06-03,21,95867,334,273
2018-06-03,22,342012,1131,920
2018-06-03,23,1077117,3328,2556
2018-06-04,0,1697467,5571,4061
2018-06-04,1,1847275,5902,4147
2018-06-04,2,1701224,5388,3784
2018-06-04,3,1656776,5384,3844
2018-06-04,4,1302480,4543,3385
2018-06-04,5,1514690,4561,3415
2018-06-04,6,1928576,5090,3738
2018-06-04,7,1780533,5235,3749
2018-06-04,8,1768814,5273,3827
2018-06-04,9,1937431,5510,4242
2018-06-04,10,1761997,4882,3929
2018-06-04,11,1259323,3689,2993
2018-06-04,12,1316067,3253,2685
2018-06-04,13,941177,2704,2251
2018-06-04,14,613209,1838,1563
2018-06-04,15,499975,1210,1032
2018-06-04,16,251109,741,654
2018-06-04,17,139125,437,378
2018-06-04,18,72623,228,200
2018-06-04,19,28212,105,91
2018-06-04,20,34961,114,94
2018-06-04,21,78440,260,209
2018-06-04,22,317816,1031,851
2018-06-04,23,988137,3056,2398
2018-06-05,0,1584225,5199,3795
2018-06-05,1,1855745,5823,4143
2018-06-05,2,1693236,5318,3796
2018-06-05,3,1661618,5136,3761
2018-06-05,4,1287811,4427,3391
2018-06-05,5,1535546,4532,3452
2018-06-05,6,1805751,4979,3680
2018-06-05,7,1691506,5081,3716
2018-06-05,8,1861617,5333,3929
2018-06-05,9,2027311,5450,4218
2018-06-05,10,1775127,4759,3833
2018-06-05,11,1285107,3537,2900
2018-06-05,12,1223562,3094,2568
2018-06-05,13,875569,2637,2202
2018-06-05,14,689609,1870,1586
2018-06-05,15,406313,1185,1036
2018-06-05,16,271658,741,644
2018-06-05,17,147956,428,373
2018-06-05,18,81785,283,240
2018-06-05,19,39340,137,116
2018-06-05,20,37515,98,91
2018-06-05,21,69997,254,216
2018-06-05,22,276790,1019,818
2018-06-05,23,1041509,3022,2355
2018-06-06,0,1611656,5181,3808
2018-06-06,1,1825877,5848,4134
2018-06-06,2,1777424,5380,3804
2018-06-06,3,1650963,5119,3786
2018-06-06,4,1265317,4365,3363
2018-06-06,5,1548544,4501,3458
2018-06-06,6,1846485,4952,3693
2018-06-06,7,1912024,5162,3761
2018-06-06,8,1910838,5301,3881
2018-06-06,9,1935517,5531,4268
2018-06-06,10,1779682,4738,3830
2018-06-06,11,1225835,3629,2946
2018-06-06,12,1201082,3210,2667
2018-06-06,13,1044199,2722,2299
2018-06-06,14,670759,1849,1572
2018-06-06,15,384152,1196,1044
2018-06-06,16,225469,755,655
2018-06-06,17,156772,448,381
2018-06-06,18,88910,258,229
2018-06-06,19,55987,138,120
2018-06-06,20,32266,110,101
2018-06-06,21,113598,268,212
2018-06-06,22,300063,979,782
2018-06-06,23,1028855,3051,2365
2018-06-07,0,1602052,5145,3769
2018-06-07,1,1805392,5582,3981
2018-06-07,2,1731750,5233,3754
2018-06-07,3,1599356,5062,3708
2018-06-07,4,1310193,4401,3371
2018-06-07,5,1532075,4459,3386
2018-06-07,6,1719589,4929,3710
2018-06-07,7,1791489,5204,3750
2018-06-07,8,1951243,5389,3944
2018-06-07,9,2107521,5566,4330
2018-06-07,10,1841858,4838,3924
2018-06-07,11,1180863,3647,3002
2018-06-07,12,1183091,3191,2656
2018-06-07,13,1033370,2744,2300
2018-06-07,14,807836,1846,1570
2018-06-07,15,399226,1165,1025
2018-06-07,16,244574,732,647
2018-06-07,17,129122,416,368
2018-06-07,18,63446,220,196
2018-06-07,19,47410,134,116
2018-06-07,20,72499,117,99
2018-06-07,21,97157,292,234
2018-06-07,22,300022,1063,842
2018-06-07,23,1011422,3039,2360
2018-06-08,0,1625702,5133,3757
2018-06-08,1,1765580,5538,4025
2018-06-08,2,1770609,5164,3718
2018-06-08,3,1581980,5041,3749
2018-06-08,4,1338629,4473,3421
2018-06-08,5,1619244,4566,3510
2018-06-08,6,1895013,5086,3845
2018-06-08,7,1991273,5335,3844
2018-06-08,8,2017887,5513,4057
2018-06-08,9,2285042,5675,4444
2018-06-08,10,1961292,4955,4018
2018-06-08,11,1417127,3701,3064
2018-06-08,12,1254207,3361,2728
2018-06-08,13,1115674,2800,2374
2018-06-08,14,762664,2052,1742
2018-06-08,15,517337,1371,1168
2018-06-08,16,320928,900,793
2018-06-08,17,166105,554,478
2018-06-08,18,115511,325,274
2018-06-08,19,83183,188,161
2018-06-08,20,64156,183,155
2018-06-08,21,127217,379,302
2018-06-08,22,302452,947,705
2018-06-08,23,792371,2175,1618
2018-06-09,0,1221444,4010,2966
2018-06-09,1,1760119,4996,3573
2018-06-09,2,1884743,5140,3732
2018-06-09,3,1629992,4896,3661
2018-06-09,4,1516531,4342,3387
2018-06-09,5,1604902,4455,3470
2018-06-09,6,1923993,4677,3574
2018-06-09,7,1773866,4660,3474
2018-06-09,8,1918301,4782,3573
2018-06-09,9,1916390,4955,3879
2018-06-09,10,1662790,4303,3528
2018-06-09,11,1216960,3300,2731
2018-06-09,12,1179697,3068,2578
2018-06-09,13,990148,2685,2264
2018-06-09,14,674726,1857,1551
2018-06-09,15,476578,1236,1046
2018-06-09,16,267782,850,736
2018-06-09,17,188643,507,459
2018-06-09,18,80462,260,218
2018-06-09,19,50428,170,149
2018-06-09,20,59852,135,112
2018-06-09,21,80287,272,225
2018-06-09,22,263213,790,616
2018-06-09,23,499149,1794,1338
2018-06-10,0,1009068,3499,2545
2018-06-10,1,1525800,4745,3364
2018-06-10,2,1730814,4975,3536
2018-06-10,3,1651919,4976,3673
2018-06-10,4,1356144,4194,3271
2018-06-10,5,1589589,4342,3392
2018-06-10,6,1798407,4775,3603
2018-06-10,7,1843927,4829,3545
2018-06-10,8,1778756,4854,3569
2018-06-10,9,1923406,4958,3767
2018-06-10,10,1577110,4352,3420
2018-06-10,11,1246113,3477,2817
2018-06-10,12,1219580,3183,2655
2018-06-10,13,1065735,2718,2270
2018-06-10,14,689852,1852,1574
2018-06-10,15,415150,1159,1002
2018-06-10,16,240237,764,672
2018-06-10,17,105410,391,352
2018-06-10,18,77706,231,207
2018-06-10,19,51247,155,129
2018-06-10,20,33283,108,103
2018-06-10,21,118172,347,292
2018-06-10,22,311378,1183,954
2018-06-10,23,1169714,3488,2693
2018-06-11,0,1733538,5706,4143
2018-06-11,1,1839211,6136,4286
2018-06-11,2,1761556,5807,3989
2018-06-11,3,1575150,5324,3834
2018-06-11,4,1383054,4600,3486
2018-06-11,5,1614405,4639,3476
2018-06-11,6,2006050,5354,3903
2018-06-11,7,1950669,5328,3871
2018-06-11,8,1977418,5647,4063
2018-06-11,9,1980956,5820,4486
2018-06-11,10,1772337,5092,4097
2018-06-11,11,1265550,3792,3094
2018-06-11,12,1176696,3293,2742
2018-06-11,13,1073582,2797,2328
2018-06-11,14,672199,1921,1602
2018-06-11,15,462837,1252,1079
2018-06-11,16,257926,807,696
2018-06-11,17,161443,458,398
2018-06-11,18,86685,242,204
2018-06-11,19,64973,147,127
2018-06-11,20,32074,138,121
2018-06-11,21,94807,301,255
2018-06-11,22,301286,1129,917
2018-06-11,23,1166334,3399,2602
2018-06-12,0,1775781,5628,4097
2018-06-12,1,1908440,5941,4259
2018-06-12,2,1854718,5565,3982
2018-06-12,3,1710600,5378,4020
2018-06-12,4,1324077,4619,3518
2018-06-12,5,1630689,4768,3577
2018-06-12,6,1854158,5218,3888
2018-06-12,7,1963911,5423,3907
2018-06-12,8,2096206,5558,4040
2018-06-12,9,2120921,5637,4411
2018-06-12,10,1795203,4902,4000
2018-06-12,11,1243883,3669,3002
2018-06-12,12,1174552,3331,2757
2018-06-12,13,1009470,2791,2341
2018-06-12,14,641235,1908,1611
2018-06-12,15,388817,1192,1033
2018-06-12,16,268561,812,699
2018-06-12,17,152676,469,409
2018-06-12,18,118446,278,250
2018-06-12,19,44282,131,121
2018-06-12,20,29071,116,105
2018-06-12,21,72237,267,218
2018-06-12,22,266963,1065,858
2018-06-12,23,1006159,3202,2479
2018-06-13,0,1692294,5257,3907
2018-06-13,1,1782400,5646,4112
2018-06-13,2,1776400,5295,3803
2018-06-13,3,1533447,5175,3820
2018-06-13,4,1299088,4484,3448
2018-06-13,5,1573381,4488,3438
2018-06-13,6,1818631,4983,3759
2018-06-13,7,1750857,5315,3848
2018-06-13,8,2009542,5489,4009
2018-06-13,9,1889656,5565,4314
2018-06-13,10,1634430,4860,3944
2018-06-13,11,1310347,3632,2936
2018-06-13,12,1152943,3365,2771
2018-06-13,13,1046306,2843,2368
2018-06-13,14,775182,1973,1657
2018-06-13,15,415769,1259,1072
2018-06-13,16,269983,777,676
2018-06-13,17,119045,438,381
2018-06-13,18,78006,268,230
2018-06-13,19,44525,154,132
2018-06-13,20,24197,109,95
2018-06-13,21,60957,265,227
2018-06-13,22,317501,1026,839
2018-06-13,23,949191,3181,2435
2018-06-14,0,1605291,5166,3826
2018-06-14,1,1784817,5679,4155
2018-06-14,2,1732827,5484,3923
2018-06-14,3,1662839,5338,3981
2018-06-14,4,1374914,4623,3515
2018-06-14,5,1578755,4759,3602
2018-06-14,6,1914527,5259,3872
2018-06-14,7,1953257,5470,3953
2018-06-14,8,2189606,5804,4126
2018-06-14,9,2160475,5972,4570
2018-06-14,10,1958006,5147,4138
2018-06-14,11,1378905,3939,3182
2018-06-14,12,1381032,3573,2887
2018-06-14,13,1086731,2935,2454
2018-06-14,14,742145,2078,1751
2018-06-14,15,398382,1230,1064
2018-06-14,16,271736,810,690
2018-06-14,17,227267,618,538
2018-06-14,18,89633,290,253
2018-06-14,19,46390,177,146
2018-06-14,20,36614,135,112
2018-06-14,21,74856,302,248
2018-06-14,22,329121,1188,964
2018-06-14,23,1061126,3375,2597
2018-06-15,0,1708191,5541,4022
2018-06-15,1,2177907,6179,4375
2018-06-15,2,1974879,5957,4237
2018-06-15,3,1953296,5822,4240
2018-06-15,4,1561726,5056,3808
2018-06-15,5,1758300,5052,3820
2018-06-15,6,2013551,5686,4178
2018-06-15,7,2165001,5981,4289
2018-06-15,8,2378115,6098,4491
2018-06-15,9,2520058,6285,4813
2018-06-15,10,2276771,5547,4409
2018-06-15,11,1629453,4165,3386
2018-06-15,12,1433405,3612,2977
2018-06-15,13,1307396,3157,2641
2018-06-15,14,932189,2359,1975
2018-06-15,15,559043,1414,1194
2018-06-15,16,373976,888,768
2018-06-15,17,220121,637,541
2018-06-15,18,100465,321,281
2018-06-15,19,68391,192,165
2018-06-15,20,76502,238,200
2018-06-15,21,106836,389,306
2018-06-15,22,294683,1064,783
2018-06-15,23,699072,2374,1788
2018-06-16,0,1361418,4208,3001
2018-06-16,1,1765853,5283,3769
2018-06-16,2,2171683,5499,3992
2018-06-16,3,2024062,5227,3950
2018-06-16,4,1568321,4477,3515
2018-06-16,5,1618712,4537,3579
2018-06-16,6,1983525,4990,3823
2018-06-16,7,2058497,5031,3771
2018-06-16,8,2140861,5237,3921
2018-06-16,9,2251561,5545,4236
2018-06-16,10,1785709,4771,3793
2018-06-16,11,1225135,3492,2863
2018-06-16,12,1282503,3351,2795
2018-06-16,13,1035002,2820,2382
2018-06-16,14,699234,1823,1553
2018-06-16,15,442516,1261,1096
2018-06-16,16,231344,773,671
2018-06-16,17,150943,478,419
2018-06-16,18,101686,366,315
2018-06-16,19,45058,181,157
2018-06-16,20,37479,163,139
2018-06-16,21,111000,306,246
2018-06-16,22,222213,816,621
2018-06-16,23,487126,1802,1359
2018-06-17,0,971878,3410,2467
2018-06-17,1,1715749,4719,3419
2018-06-17,2,1868130,5163,3766
2018-06-17,3,1759473,4966,3800
2018-06-17,4,1475814,4296,3347
2018-06-17,5,1598550,4367,3432
2018-06-17,6,1867581,4654,3604
2018-06-17,7,1946528,4639,3549
2018-06-17,8,1911622,4857,3657
2018-06-17,9,1884282,5234,4001
2018-06-17,10,1586793,4436,3559
2018-06-17,11,1280820,3531,2878
2018-06-17,12,1238456,3238,2727
2018-06-17,13,1043104,2655,2254
2018-06-17,14,641676,1804,1542
2018-06-17,15,331543,1087,922
2018-06-17,16,230291,739,635
2018-06-17,17,177370,597,506
2018-06-17,18,109515,290,249
2018-06-17,19,66774,190,171
2018-06-17,20,95072,223,201
2018-06-17,21,97301,295,228
2018-06-17,22,217022,763,571
2018-06-17,23,440689,1601,1203
2018-06-18,0,903808,2895,2134
2018-06-18,1,1400897,4171,3007
2018-06-18,2,1811791,4909,3553
2018-06-18,3,1537943,4771,3618
2018-06-18,4,1180080,3772,2999
2018-06-18,5,1560000,4068,3242
2018-06-18,6,1835496,4326,3387
2018-06-18,7,1933375,4407,3382
2018-06-18,8,2034693,4576,3480
2018-06-18,9,1830425,4778,3730
2018-06-18,10,1589068,4185,3398
2018-06-18,11,1396619,3495,2911
2018-06-18,12,1323767,3174,2682
2018-06-18,13,961997,2464,2094
2018-06-18,14,608736,1625,1385
2018-06-18,15,326244,977,846
2018-06-18,16,190702,643,564
2018-06-18,17,131191,475,411
2018-06-18,18,88078,224,199
2018-06-18,19,42542,148,120
2018-06-18,20,42584,164,149
2018-06-18,21,94538,291,250
2018-06-18,22,351885,1176,960
2018-06-18,23,1057087,3426,2709
2018-06-19,0,1747896,5527,4159
2018-06-19,1,1846841,5893,4278
2018-06-19,2,1701334,5717,3957
2018-06-19,3,1564091,5352,3940
2018-06-19,4,1396088,4591,3493
2018-06-19,5,1486902,4691,3497
2018-06-19,6,1849551,5177,3823
2018-06-19,7,1933362,5474,3968
2018-06-19,8,1927626,5697,4171
2018-06-19,9,2110109,5885,4507
2018-06-19,10,1837071,5233,4189
2018-06-19,11,1276625,3809,3059
2018-06-19,12,1078056,3267,2687
2018-06-19,13,974603,2701,2248
2018-06-19,14,686252,1897,1616
2018-06-19,15,346921,1148,989
2018-06-19,16,286666,806,703
2018-06-19,17,181558,533,464
2018-06-19,18,80283,287,249
2018-06-19,19,54200,174,160
2018-06-19,20,44675,163,145
2018-06-19,21,66920,256,222
2018-06-19,22,309598,1070,874
2018-06-19,23,1083485,3212,2484
2018-06-20,0,1720683,5343,3962
2018-06-20,1,1814377,5916,4225
2018-06-20,2,1834748,5590,3972
2018-06-20,3,1727282,5448,3980
2018-06-20,4,1470601,4746,3593
2018-06-20,5,1529027,4730,3653
2018-06-20,6,1822605,5128,3895
2018-06-20,7,1819906,5478,3993
2018-06-20,8,2049457,5803,4186
2018-06-20,9,2145298,6025,4611
2018-06-20,10,1915710,5310,4259
2018-06-20,11,1423456,3933,3156
2018-06-20,12,1188236,3370,2772
2018-06-20,13,1007518,2766,2307
2018-06-20,14,706611,2047,1685
2018-06-20,15,370859,1265,1075
2018-06-20,16,253069,817,704
2018-06-20,17,176865,540,471
2018-06-20,18,87052,298,247
2018-06-20,19,55108,189,156
2018-06-20,20,56027,193,156
2018-06-20,21,94785,358,284
2018-06-20,22,356346,1221,949
2018-06-20,23,1007822,3413,2563
2018-06-21,0,1578522,5486,4064
2018-06-21,1,1841654,6133,4362
2018-06-21,2,1848881,5672,4038
2018-06-21,3,1738699,5391,4057
2018-06-21,4,1358487,4714,3626
2018-06-21,5,1627433,4893,3705
2018-06-21,6,1953112,5455,4040
2018-06-21,7,1952931,5714,4126
2018-06-21,8,1953714,5747,4257
2018-06-21,9,2289683,6030,4682
2018-06-21,10,1829519,5192,4210
2018-06-21,11,1328384,3965,3195
2018-06-21,12,1240632,3449,2865
2018-06-21,13,1142729,2958,2479
2018-06-21,14,746564,2057,1736
2018-06-21,15,424513,1266,1091
2018-06-21,16,272654,848,736
2018-06-21,17,186922,584,514
2018-06-21,18,92563,332,290
2018-06-21,19,48954,178,151
2018-06-21,20,62686,164,131
2018-06-21,21,86849,275,232
2018-06-21,22,325396,1060,876
2018-06-21,23,1010467,3152,2460
2018-06-22,0,1598626,5350,3966
2018-06-22,1,1894423,5952,4274
2018-06-22,2,1785845,5615,4012
2018-06-22,3,1721585,5495,4050
2018-06-22,4,1446924,4733,3659
2018-06-22,5,1806784,4868,3748
2018-06-22,6,2050946,5514,4123
2018-06-22,7,2065715,5531,4075
2018-06-22,8,2309352,5936,4321
2018-06-22,9,2409568,6069,4671
2018-06-22,10,2056568,5296,4243
2018-06-22,11,1463451,4095,3281
2018-06-22,12,1346298,3503,2878
2018-06-22,13,1066245,2962,2486
2018-06-22,14,845557,2234,1892
2018-06-22,15,451284,1386,1186
2018-06-22,16,276880,877,776
2018-06-22,17,219408,659,566
2018-06-22,18,95511,362,318
2018-06-22,19,68689,257,222
2018-06-22,20,123399,332,267
2018-06-22,21,210191,614,458
2018-06-22,22,405056,1359,968
2018-06-22,23,857337,2717,1988
2018-06-23,0,1476252,4483,3208
2018-06-23,1,1938415,5451,3891
2018-06-23,2,1977670,5618,4042
2018-06-23,3,1882296,5393,3989
2018-06-23,4,1405562,4659,3581
2018-06-23,5,1820090,4805,3723
2018-06-23,6,1892002,5034,3821
2018-06-23,7,1878206,5009,3708
2018-06-23,8,1905525,5068,3779
2018-06-23,9,2013084,5432,4147
2018-06-23,10,1752709,4751,3825
2018-06-23,11,1271685,3696,2991
2018-06-23,12,1238162,3351,2798
2018-06-23,13,1072119,2820,2390
2018-06-23,14,738444,2043,1762
2018-06-23,15,434144,1255,1065
2018-06-23,16,321211,849,734
2018-06-23,17,212413,665,577
2018-06-23,18,104988,298,257
2018-06-23,19,61912,194,158
2018-06-23,20,59778,193,161
2018-06-23,21,65014,272,230
2018-06-23,22,180641,720,571
2018-06-23,23,518758,1844,1409
2018-06-24,0,1069283,3576,2606
2018-06-24,1,1482866,4618,3322
2018-06-24,2,1773013,4978,3595
2018-06-24,3,1771147,5023,3763
2018-06-24,4,1423169,4427,3422
2018-06-24,5,1699254,4532,3529
2018-06-24,6,1771956,4829,3682
2018-06-24,7,1942435,4901,3696
2018-06-24,8,1896505,5125,3803
2018-06-24,9,1889791,5246,4033
2018-06-24,10,1593358,4570,3655
2018-06-24,11,1247879,3510,2881
2018-06-24,12,1182136,3280,2724
2018-06-24,13,1061631,2694,2274
2018-06-24,14,670476,1888,1601
2018-06-24,15,408899,1101,951
2018-06-24,16,246719,785,665
2018-06-24,17,147264,503,444
2018-06-24,18,71924,233,206
2018-06-24,19,54894,142,126
2018-06-24,20,46321,132,118
2018-06-24,21,57898,246,202
2018-06-24,22,287593,1080,880
2018-06-24,23,1091785,3313,2587
2018-06-25,0,1831739,5688,4188
2018-06-25,1,1890098,6352,4498
2018-06-25,2,1849913,5840,4109
2018-06-25,3,1678910,5525,4036
2018-06-25,4,1410961,4802,3607
2018-06-25,5,1567509,4752,3641
2018-06-25,6,1782111,5289,3938
2018-06-25,7,1908514,5634,4029
2018-06-25,8,2052751,5765,4171
2018-06-25,9,2372815,6201,4613
2018-06-25,10,1896065,5186,4240
2018-06-25,11,1254232,3851,3136
2018-06-25,12,1262038,3508,2871
2018-06-25,13,1042438,2950,2459
2018-06-25,14,736788,1941,1642
2018-06-25,15,388441,1209,1029
2018-06-25,16,275165,889,760
2018-06-25,17,186470,520,439
2018-06-25,18,77710,289,249
2018-06-25,19,46692,151,130
2018-06-25,20,33876,164,145
2018-06-25,21,77891,313,256
2018-06-25,22,271891,1070,856
2018-06-25,23,998159,3271,2527
2018-06-26,0,1684470,5331,4005
2018-06-26,1,1896430,5937,4311
2018-06-26,2,1951004,5708,4147
2018-06-26,3,1695592,5566,4094
2018-06-26,4,1408132,4806,3680
2018-06-26,5,1656668,4898,3719
2018-06-26,6,1932348,5442,4054
2018-06-26,7,2038630,5632,4116
2018-06-26,8,2016522,5831,4263
2018-06-26,9,2313390,6056,4644
2018-06-26,10,1857069,5382,4339
2018-06-26,11,1321762,4107,3293
2018-06-26,12,1287574,3571,2911
2018-06-26,13,1205225,3040,2540
2018-06-26,14,775375,2070,1747
2018-06-26,15,419705,1309,1098
2018-06-26,16,265921,894,776
2018-06-26,17,138387,502,436
2018-06-26,18,110391,298,261
2018-06-26,19,54525,148,135
2018-06-26,20,69055,191,162
2018-06-26,21,94076,299,253
2018-06-26,22,336382,1100,872
2018-06-26,23,1112827,3276,2520
2018-06-27,0,1714741,5643,4169
2018-06-27,1,1964057,6251,4496
2018-06-27,2,1833576,5934,4164
2018-06-27,3,1781176,5670,4150
2018-06-27,4,1496190,4889,3730
2018-06-27,5,1676263,4946,3756
2018-06-27,6,1976346,5312,3950
2018-06-27,7,2028200,5626,4085
2018-06-27,8,2106344,5993,4298
2018-06-27,9,2169225,6061,4700
2018-06-27,10,1945214,5454,4346
2018-06-27,11,1517962,4218,3404
2018-06-27,12,1324626,3680,3010
2018-06-27,13,1235156,3086,2615
2018-06-27,14,795059,2132,1804
2018-06-27,15,451088,1220,1068
2018-06-27,16,377249,1005,877
2018-06-27,17,162020,517,444
2018-06-27,18,108367,283,243
2018-06-27,19,71634,200,173
2018-06-27,20,45797,176,152
2018-06-27,21,90598,302,251
2018-06-27,22,268150,1064,845
2018-06-27,23,1003433,3176,2466
2018-06-28,0,1680496,5467,4027
2018-06-28,1,1945420,6368,4549
2018-06-28,2,1856823,6031,4249
2018-06-28,3,1758281,5723,4191
2018-06-28,4,1524388,4876,3753
2018-06-28,5,1641331,4865,3728
2018-06-28,6,1957912,5540,4103
2018-06-28,7,2195682,5734,4179
2018-06-28,8,2156054,5989,4366
2018-06-28,9,2234597,6289,4750
2018-06-28,10,1938072,5565,4404
2018-06-28,11,1425113,4159,3390
2018-06-28,12,1235481,3696,3019
2018-06-28,13,1228558,3134,2631
2018-06-28,14,754826,2168,1842
2018-06-28,15,528321,1401,1211
2018-06-28,16,317337,1007,872
2018-06-28,17,172250,549,468
2018-06-28,18,87265,313,256
2018-06-28,19,79047,203,173
2018-06-28,20,60544,196,161
2018-06-28,21,150149,376,292
2018-06-28,22,364077,1158,913
2018-06-28,23,1006863,3308,2533
2018-06-29,0,1774271,5642,4121
2018-06-29,1,1998473,6326,4597
2018-06-29,2,2125551,6083,4329
2018-06-29,3,1756063,5949,4368
2018-06-29,4,1549830,5221,3957
2018-06-29,5,1903635,5200,3947
2018-06-29,6,2274589,5742,4283
2018-06-29,7,2462240,6076,4384
2018-06-29,8,2359549,6339,4615
2018-06-29,9,2446240,6482,4965
